currier_language,token,share
B,ear,8.61178091629349e-05
B,echedy,4.305890458146745e-05
B,eedol,4.305890458146745e-05
B,eedy,0.00021529452290733724
B,eeecfhy,4.305890458146745e-05
B,eeedeed,4.305890458146745e-05
B,eeedy,0.0002583534274888047
B,eeeodaiin,4.305890458146745e-05
B,eeeody,4.305890458146745e-05
B,eeeos,4.305890458146745e-05
B,eees,0.0002583534274888047
B,eeesaiin,4.305890458146745e-05
B,eeesal,4.305890458146745e-05
B,eekain,4.305890458146745e-05
B,eeo,4.305890458146745e-05
B,eeodaiin,4.305890458146745e-05
B,eeol,8.61178091629349e-05
B,eeor,4.305890458146745e-05
B,ees,4.305890458146745e-05
B,eesey,4.305890458146745e-05
B,eesy,4.305890458146745e-05
B,eey,4.305890458146745e-05
B,efaloir,4.305890458146745e-05
B,efchedy,4.305890458146745e-05
B,ekaiin,4.305890458146745e-05
B,ekar,4.305890458146745e-05
B,ekedy,4.305890458146745e-05
B,ekeey,4.305890458146745e-05
B,eol,4.305890458146745e-05
B,eotar,4.305890458146745e-05
B,epaiin,4.305890458146745e-05
B,epchey,4.305890458146745e-05
B,eses,4.305890458146745e-05
B,etar,4.305890458146745e-05
B,etedy,4.305890458146745e-05
B,eteeda,4.305890458146745e-05
B,eteedy,4.305890458146745e-05
B,ety,0.00012917671374440234
B,f,0.00021529452290733724
B,faiiral,4.305890458146745e-05
B,faimy,4.305890458146745e-05
B,famom,4.305890458146745e-05
B,far,8.61178091629349e-05
B,fardam,4.305890458146745e-05
B,farsheey,4.305890458146745e-05
B,fary,4.305890458146745e-05
B,fcham,4.305890458146745e-05
B,fchcfhy,4.305890458146745e-05
B,fchdar,4.305890458146745e-05
B,fchdy,0.0001722356183258698
B,fchedey,4.305890458146745e-05
B,fchedol,4.305890458146745e-05
B,fchedy,0.00047364795039614194
B,fchedypaiin,4.305890458146745e-05
B,fchedys,4.305890458146745e-05
B,fchee,4.305890458146745e-05
B,fcheeody,4.305890458146745e-05
B,fcheeol,4.305890458146745e-05
B,fcheey,0.0001722356183258698
B,fcheodal,4.305890458146745e-05
B,fcheokair,4.305890458146745e-05
B,fcheol,4.305890458146745e-05
B,fcheshd,4.305890458146745e-05
B,fchey,4.305890458146745e-05
B,fchocthar,4.305890458146745e-05
B,fchoctheody,4.305890458146745e-05
B,fchodaiin,4.305890458146745e-05
B,fchoky,4.305890458146745e-05
B,fchor,0.00012917671374440234
B,fchosaiin,4.305890458146745e-05
B,fchs,4.305890458146745e-05
B,fchsom,4.305890458146745e-05
B,fdeechdy,4.305890458146745e-05
B,fdykain,4.305890458146745e-05
B,feedly,4.305890458146745e-05
B,feeedy,4.305890458146745e-05
B,fodal,4.305890458146745e-05
B,fol,4.305890458146745e-05
B,folaiin,4.305890458146745e-05
B,folchear,4.305890458146745e-05
B,folchey,4.305890458146745e-05
B,folchor,4.305890458146745e-05
B,folor,4.305890458146745e-05
B,folorarom,4.305890458146745e-05
B,fsey,4.305890458146745e-05
B,fshdar,4.305890458146745e-05
B,fsheda,4.305890458146745e-05
B,fshedy,8.61178091629349e-05
B,fyshey,4.305890458146745e-05
B,g,0.00012917671374440234
B,gal,4.305890458146745e-05
B,geedy,4.305890458146745e-05
B,gm,4.305890458146745e-05
B,h,4.305890458146745e-05
B,haiin,4.305890458146745e-05
B,hor,4.305890458146745e-05
B,hox,4.305890458146745e-05
B,hx,4.305890458146745e-05
B,hy,8.61178091629349e-05
B,ihar,4.305890458146745e-05
B,iiin,4.305890458146745e-05
B,iir,8.61178091629349e-05
B,iirchal,4.305890458146745e-05
B,ikhey,4.305890458146745e-05
B,in,4.305890458146745e-05
B,iphy,4.305890458146745e-05
B,ithey,4.305890458146745e-05
B,ithhy,4.305890458146745e-05
B,ithy,4.305890458146745e-05
B,k,8.61178091629349e-05
B,kaedy,4.305890458146745e-05
B,kaiech,4.305890458146745e-05
B,kaiiin,8.61178091629349e-05
B,kaiin,0.00202376851532897
B,kaiis,4.305890458146745e-05
B,kaiishdy,4.305890458146745e-05
B,kail,4.305890458146745e-05
B,kain,0.0019807096107475027
B,kair,0.00047364795039614194
B,kairam,8.61178091629349e-05
B,kairy,4.305890458146745e-05
B,kais,8.61178091629349e-05
B,kaisar,4.305890458146745e-05
B,kaishd,4.305890458146745e-05
B,kaithy,4.305890458146745e-05
B,kal,0.000861178091629349
B,kalchdy,4.305890458146745e-05
B,kalchedy,4.305890458146745e-05
B,kaldaiin,4.305890458146745e-05
B,kaldaim,4.305890458146745e-05
B,kaldy,0.00012917671374440234
B,kalkal,8.61178091629349e-05
B,kalos,4.305890458146745e-05
B,kaly,4.305890458146745e-05
B,kam,0.0002583534274888047
B,kamdam,4.305890458146745e-05
B,kan,8.61178091629349e-05
B,kaolkar,4.305890458146745e-05
B,kar,0.0019807096107475027
B,kara,4.305890458146745e-05
B,karaim,4.305890458146745e-05
B,karainy,4.305890458146745e-05
B,karal,4.305890458146745e-05
B,karar,8.61178091629349e-05
B,kararo,4.305890458146745e-05
B,karchy,4.305890458146745e-05
B,kard,4.305890458146745e-05
B,kardy,4.305890458146745e-05
B,karody,4.305890458146745e-05
B,kary,0.0001722356183258698
B,kas,0.0001722356183258698
B,kasol,4.305890458146745e-05
B,kchdaiin,4.305890458146745e-05
B,kchdal,4.305890458146745e-05
B,kchdaldy,4.305890458146745e-05
B,kchdar,4.305890458146745e-05
B,kchdpy,4.305890458146745e-05
B,kchdy,0.0008181191870478815
B,kche,4.305890458146745e-05
B,kchedaiin,4.305890458146745e-05
B,kchedar,4.305890458146745e-05
B,kchedy,0.0009472959007922839
B,kcheedchdy,4.305890458146745e-05
B,kcheedy,4.305890458146745e-05
B,kcheeky,4.305890458146745e-05
B,kcheeor,8.61178091629349e-05
B,kcheeos,4.305890458146745e-05
B,kcheey,8.61178091629349e-05
B,kchekain,4.305890458146745e-05
B,kcheo,0.0001722356183258698
B,kcheodaiin,4.305890458146745e-05
B,kcheodar,4.305890458146745e-05
B,kcheody,0.00021529452290733724
B,kcheor,8.61178091629349e-05
B,kchetam,4.305890458146745e-05
B,kchey,0.0003444712366517396
B,kchody,0.00012917671374440234
B,kchol,0.00012917671374440234
B,kcholchdar,4.305890458146745e-05
B,kchor,4.305890458146745e-05
B,kchoy,4.305890458146745e-05
B,kchs,4.305890458146745e-05
B,kchy,0.0001722356183258698
B,keam,4.305890458146745e-05
B,kechdy,0.0001722356183258698
B,kechedy,0.00012917671374440234
B,kecheokeo,4.305890458146745e-05
B,kechey,4.305890458146745e-05
B,kechodshey,4.305890458146745e-05
B,kechody,4.305890458146745e-05
B,kechy,8.61178091629349e-05
B,ked,4.305890458146745e-05
B,kedaiiin,4.305890458146745e-05
B,kedair,4.305890458146745e-05
B,kedal,4.305890458146745e-05
B,kedaleey,4.305890458146745e-05
B,kedar,0.00012917671374440234
B,kedarxy,4.305890458146745e-05
B,kedy,0.0018945918015845678
B,kedydy,4.305890458146745e-05
B,keear,0.00012917671374440234
B,keechdy,4.305890458146745e-05
B,keechey,4.305890458146745e-05
B,keechy,8.61178091629349e-05
B,keed,8.61178091629349e-05
B,keedain,8.61178091629349e-05
B,keedal,0.00012917671374440234
B,keedas,4.305890458146745e-05
B,keedeedy,4.305890458146745e-05
B,keedey,4.305890458146745e-05
B,keedor,4.305890458146745e-05
B,keedy,0.0022821219428177746
B,keeed,4.305890458146745e-05
B,keeedal,4.305890458146745e-05
B,keeedy,0.00012917671374440234
B,keeeo,4.305890458146745e-05
B,keeeody,4.305890458146745e-05
B,keeeol,4.305890458146745e-05
B,keeey,0.00030141233207027214
B,keel,4.305890458146745e-05
B,keeo,0.00012917671374440234
B,keeoal,4.305890458146745e-05
B,keeod,4.305890458146745e-05
B,keeodal,4.305890458146745e-05
B,keeodar,4.305890458146745e-05
B,keeody,0.0001722356183258698
B,keeol,0.0002583534274888047
B,keeolshey,4.305890458146745e-05
B,keeoly,4.305890458146745e-05
B,keeor,0.0001722356183258698
B,keeos,8.61178091629349e-05
B,keerodal,4.305890458146745e-05
B,keesho,4.305890458146745e-05
B,keeshody,4.305890458146745e-05
B,keeshy,4.305890458146745e-05
B,keey,0.0009042369962108164
B,keeyfar,4.305890458146745e-05
B,keo,4.305890458146745e-05
B,keocthedy,4.305890458146745e-05
B,keodaiin,4.305890458146745e-05
B,keodar,8.61178091629349e-05
B,keodky,4.305890458146745e-05
B,keody,0.0006458835687220117
B,keol,0.0003444712366517396
B,keolor,4.305890458146745e-05
B,keoly,4.305890458146745e-05
B,keor,8.61178091629349e-05
B,keoy,4.305890458146745e-05
B,kesd,4.305890458146745e-05
B,keshdy,4.305890458146745e-05
B,keshed,4.305890458146745e-05
B,keshor,4.305890458146745e-05
B,kesoar,4.305890458146745e-05
B,key,0.00030141233207027214
B,khy,4.305890458146745e-05
B,kiin,4.305890458146745e-05
B,kl,8.61178091629349e-05
B,ko,8.61178091629349e-05
B,kodain,4.305890458146745e-05
B,kodal,4.305890458146745e-05
B,kodary,4.305890458146745e-05
B,kodeey,4.305890458146745e-05
B,kody,0.00012917671374440234
B,kol,0.000387530141233207
B,kolchdy,4.305890458146745e-05
B,kolchedy,4.305890458146745e-05
B,kolchey,4.305890458146745e-05
B,koldy,0.00012917671374440234
B,kolfchdy,4.305890458146745e-05
B,kolkar,4.305890458146745e-05
B,kolkedy,4.305890458146745e-05
B,kolky,4.305890458146745e-05
B,kolpy,4.305890458146745e-05
B,kolshd,4.305890458146745e-05
B,kolshes,4.305890458146745e-05
B,koly,4.305890458146745e-05
B,komdy,4.305890458146745e-05
B,kor,0.0003444712366517396
B,korchy,8.61178091629349e-05
B,koroiin,4.305890458146745e-05
B,korol,4.305890458146745e-05
B,korols,4.305890458146745e-05
B,koshey,4.305890458146745e-05
B,kotaly,4.305890458146745e-05
B,kotchy,4.305890458146745e-05
B,kotody,4.305890458146745e-05
B,ksam,4.305890458146745e-05
B,kschdy,4.305890458146745e-05
B,kshar,8.61178091629349e-05
B,kshd,8.61178091629349e-05
B,kshdain,4.305890458146745e-05
B,kshdor,4.305890458146745e-05
B,kshdy,0.00021529452290733724
B,kshed,8.61178091629349e-05
B,kshedy,0.0002583534274888047
B,ksheeol,8.61178091629349e-05
B,ksheey,8.61178091629349e-05
B,ksheo,4.305890458146745e-05
B,ksheoary,4.305890458146745e-05
B,ksheody,8.61178091629349e-05
B,ksheol,4.305890458146745e-05
B,kshey,0.00012917671374440234
B,kshol,4.305890458146745e-05
B,kshoraiin,4.305890458146745e-05
B,kshy,4.305890458146745e-05
B,ky,0.00047364795039614194
B,kydeedy,4.305890458146745e-05
B,l,0.0015070616603513607
B,laiiin,8.61178091629349e-05
B,laiin,0.0005597657595590768
B,lain,0.00021529452290733724
B,lair,4.305890458146745e-05
B,lal,0.0002583534274888047
B,lam,0.00021529452290733724
B,lar,0.0002583534274888047
B,larorol,4.305890458146745e-05
B,las,4.305890458146745e-05
B,lch,4.305890458146745e-05
B,lchain,4.305890458146745e-05
B,lchal,0.00021529452290733724
B,lcham,4.305890458146745e-05
B,lchar,8.61178091629349e-05
B,lcharar,4.305890458146745e-05
B,lchckhy,4.305890458146745e-05
B,lchcphedy,4.305890458146745e-05
B,lchcthy,4.305890458146745e-05
B,lchdain,8.61178091629349e-05
B,lchdal,8.61178091629349e-05
B,lchdol,4.305890458146745e-05
B,lchdy,0.0007320013778849466
B,lchea,4.305890458146745e-05
B,lcheal,8.61178091629349e-05
B,lchealaiin,4.305890458146745e-05
B,lchealaim,4.305890458146745e-05
B,lcheam,0.00012917671374440234
B,lchear,4.305890458146745e-05
B,lchechdy,4.305890458146745e-05
B,lcheckhedy,4.305890458146745e-05
B,lcheckhey,4.305890458146745e-05
B,lcheckhy,0.00012917671374440234
B,lched,0.0002583534274888047
B,lchedal,4.305890458146745e-05
B,lchedam,8.61178091629349e-05
B,lchedar,8.61178091629349e-05
B,lchedo,4.305890458146745e-05
B,lchedr,4.305890458146745e-05
B,lchedy,0.005080950740613159
B,lcheed,4.305890458146745e-05
B,lcheedy,0.000387530141233207
B,lcheeey,4.305890458146745e-05
B,lcheel,4.305890458146745e-05
B,lcheeol,4.305890458146745e-05
B,lcheeor,4.305890458146745e-05
B,lchees,8.61178091629349e-05
B,lcheey,0.0005597657595590768
B,lcheg,4.305890458146745e-05
B,lcheo,0.00012917671374440234
B,lcheod,8.61178091629349e-05
B,lcheody,8.61178091629349e-05
B,lcheoekam,4.305890458146745e-05
B,lcheol,0.0003444712366517396
B,lcheolshedy,4.305890458146745e-05
B,lcheor,8.61178091629349e-05
B,lcheos,4.305890458146745e-05
B,lchey,0.0018945918015845678
B,lcheylchy,4.305890458146745e-05
B,lchg,8.61178091629349e-05
B,lchl,8.61178091629349e-05
B,lcho,0.00012917671374440234
B,lchoar,4.305890458146745e-05
B,lchod,4.305890458146745e-05
B,lchody,8.61178091629349e-05
B,lchol,8.61178091629349e-05
B,lcholkaiin,4.305890458146745e-05
B,lchor,0.00021529452290733724
B,lchpchdy,4.305890458146745e-05
B,lchr,4.305890458146745e-05
B,lchs,8.61178091629349e-05
B,lchsl,4.305890458146745e-05
B,lchy,0.0003444712366517396
B,ld,0.0001722356183258698
B,ldaiiin,4.305890458146745e-05
B,ldaiin,0.00012917671374440234
B,ldain,4.305890458146745e-05
B,ldalor,4.305890458146745e-05
B,ldaly,4.305890458146745e-05
B,ldar,0.00021529452290733724
B,ldchey,4.305890458146745e-05
B,ldo,4.305890458146745e-05
B,ldol,8.61178091629349e-05
B,ldy,0.0009472959007922839
B,ldyr,4.305890458146745e-05
B,le,4.305890458146745e-05
B,ledy,4.305890458146745e-05
B,leedaiin,4.305890458146745e-05
B,leeesain,4.305890458146745e-05
B,leeey,4.305890458146745e-05
B,leeo,4.305890458146745e-05
B,lfar,4.305890458146745e-05
B,lfchal,4.305890458146745e-05
B,lfchdy,4.305890458146745e-05
B,lfchedy,8.61178091629349e-05
B,lfcheedy,4.305890458146745e-05
B,lfcheol,4.305890458146745e-05
B,lfchy,8.61178091629349e-05
B,lfol,4.305890458146745e-05
B,lg,4.305890458146745e-05
B,lgl,4.305890458146745e-05
B,liiram,4.305890458146745e-05
B,lk,4.305890458146745e-05
B,lkaiiin,4.305890458146745e-05
B,lkaiin,0.0021098863244919048
B,lkaiir,8.61178091629349e-05
B,lkaim,4.305890458146745e-05
B,lkain,0.0015070616603513607
B,lkair,0.0001722356183258698
B,lkal,0.00021529452290733724
B,lkalol,4.305890458146745e-05
B,lkam,0.00030141233207027214
B,lkamo,4.305890458146745e-05
B,lkan,4.305890458146745e-05
B,lkar,0.0012917671374440235
B,lkarchees,4.305890458146745e-05
B,lkarshar,4.305890458146745e-05
B,lkch,4.305890458146745e-05
B,lkchaly,4.305890458146745e-05
B,lkchdy,0.00021529452290733724
B,lkchedy,0.0006889424733034792
B,lkcheo,0.00012917671374440234
B,lkcheol,4.305890458146745e-05
B,lkches,8.61178091629349e-05
B,lkchey,0.0003444712366517396
B,lkchor,4.305890458146745e-05
B,lkchs,4.305890458146745e-05
B,lkchy,4.305890458146745e-05
B,lkeain,4.305890458146745e-05
B,lkeal,8.61178091629349e-05
B,lkealy,4.305890458146745e-05
B,lkech,4.305890458146745e-05
B,lkechdy,4.305890458146745e-05
B,lkechedy,0.00012917671374440234
B,lkeches,4.305890458146745e-05
B,lkechey,8.61178091629349e-05
B,lkechor,4.305890458146745e-05
B,lkechy,4.305890458146745e-05
B,lked,4.305890458146745e-05
B,lkedain,8.61178091629349e-05
B,lkedal,8.61178091629349e-05
B,lkedar,4.305890458146745e-05
B,lkedeed,4.305890458146745e-05
B,lkedey,4.305890458146745e-05
B,lkedlkey,4.305890458146745e-05
B,lkedshedy,4.305890458146745e-05
B,lkedy,0.001248708232862556
B,lkeeal,4.305890458146745e-05
B,lkeechey,4.305890458146745e-05
B,lkeed,0.00012917671374440234
B,lkeeda,4.305890458146745e-05
B,lkeedain,4.305890458146745e-05
B,lkeedal,4.305890458146745e-05
B,lkeedar,4.305890458146745e-05
B,lkeede,4.305890458146745e-05
B,lkeedol,4.305890458146745e-05
B,lkeedor,4.305890458146745e-05
B,lkeedy,0.0017654150878401653
B,lkeeed,4.305890458146745e-05
B,lkeeedam,4.305890458146745e-05
B,lkeeedy,0.0001722356183258698
B,lkeeeody,4.305890458146745e-05
B,lkeees,4.305890458146745e-05
B,lkeeey,0.0003444712366517396
B,lkeeo,0.0001722356183258698
B,lkeeoar,4.305890458146745e-05
B,lkeeody,0.0002583534274888047
B,lkeeol,0.0001722356183258698
B,lkeeor,8.61178091629349e-05
B,lkeeos,4.305890458146745e-05
B,lkees,4.305890458146745e-05
B,lkeeshdy,4.305890458146745e-05
B,lkeeshedy,4.305890458146745e-05
B,lkeey,0.001722356183258698
B,lkeo,8.61178091629349e-05
B,lkeodaiin,4.305890458146745e-05
B,lkeodain,4.305890458146745e-05
B,lkeody,0.0001722356183258698
B,lkeol,0.00021529452290733724
B,lkeoldy,4.305890458146745e-05
B,lkeor,4.305890458146745e-05
B,lkeshdy,4.305890458146745e-05
B,lkesy,4.305890458146745e-05
B,lkey,0.00030141233207027214
B,lkl,0.000387530141233207
B,lklcheol,4.305890458146745e-05
B,lkldy,4.305890458146745e-05
B,lklor,4.305890458146745e-05
B,lko,0.00012917671374440234
B,lkodol,4.305890458146745e-05
B,lkol,0.00021529452290733724
B,lkor,0.0001722356183258698
B,lkshedy,0.0001722356183258698
B,lksheey,4.305890458146745e-05
B,lkshey,8.61178091629349e-05
B,lksho,4.305890458146745e-05
B,lky,0.0007320013778849466
B,llaiiry,4.305890458146745e-05
B,llchey,4.305890458146745e-05
B,llchs,4.305890458146745e-05
B,lldar,4.305890458146745e-05
B,lldy,8.61178091629349e-05
B,llm,4.305890458146745e-05
B,llo,4.305890458146745e-05
B,llod,4.305890458146745e-05
B,llor,4.305890458146745e-05
B,llory,4.305890458146745e-05
B,llsan,4.305890458146745e-05
B,lm,4.305890458146745e-05
B,lmyl,4.305890458146745e-05
B,lo,0.0006458835687220117
B,loaiin,4.305890458146745e-05
B,loain,4.305890458146745e-05
B,loar,4.305890458146745e-05
B,loary,4.305890458146745e-05
B,lochedy,4.305890458146745e-05
B,lod,8.61178091629349e-05
B,lodaiin,0.00012917671374440234
B,lodar,8.61178091629349e-05
B,lody,8.61178091629349e-05
B,loedy,4.305890458146745e-05
B,loeees,4.305890458146745e-05
B,loees,4.305890458146745e-05
B,loeey,0.00012917671374440234
B,loety,4.305890458146745e-05
B,lohedy,4.305890458146745e-05
B,loiiim,4.305890458146745e-05
B,loiin,0.0001722356183258698
B,lokain,4.305890458146745e-05
B,lokam,8.61178091629349e-05
B,lokar,4.305890458146745e-05
B,lokeedy,0.00012917671374440234
B,lokeey,8.61178091629349e-05
B,lol,0.0016792972786772305
B,lolain,4.305890458146745e-05
B,loldy,8.61178091629349e-05
B,lolkaiin,8.61178091629349e-05
B,lolkair,4.305890458146745e-05
B,lolkedy,4.305890458146745e-05
B,lolkeol,4.305890458146745e-05
B,lolol,4.305890458146745e-05
B,lolom,4.305890458146745e-05
B,lolor,4.305890458146745e-05
B,lols,4.305890458146745e-05
B,lolsaiiin,4.305890458146745e-05
B,loly,0.0002583534274888047
B,lom,0.00021529452290733724
B,lor,0.0016792972786772305
B,loraiin,4.305890458146745e-05
B,loral,4.305890458146745e-05
B,loroin,4.305890458146745e-05
B,loror,4.305890458146745e-05
B,lory,4.305890458146745e-05
B,los,0.0001722356183258698
B,losaiin,4.305890458146745e-05
B,losair,4.305890458146745e-05
B,losdy,4.305890458146745e-05
B,lotal,4.305890458146745e-05
B,lotar,4.305890458146745e-05
B,lotedaiin,4.305890458146745e-05
B,lotos,4.305890458146745e-05
B,loty,0.0001722356183258698
B,lpaiin,4.305890458146745e-05
B,lpaim,4.305890458146745e-05
B,lpar,4.305890458146745e-05
B,lpchdain,4.305890458146745e-05
B,lpchdy,8.61178091629349e-05
B,lpchedy,0.0002583534274888047
B,lpcheedy,4.305890458146745e-05
B,lpchees,4.305890458146745e-05
B,lpcheo,4.305890458146745e-05
B,lpchey,4.305890458146745e-05
B,lr,0.0005167068549776093
B,lraiin,4.305890458146745e-05
B,lrain,4.305890458146745e-05
B,lraly,4.305890458146745e-05
B,lram,4.305890458146745e-05
B,lror,4.305890458146745e-05
B,ls,0.00030141233207027214
B,lsaiin,8.61178091629349e-05
B,lsair,4.305890458146745e-05
B,lsan,4.305890458146745e-05
B,lsar,4.305890458146745e-05
B,lsh,4.305890458146745e-05
B,lshaiir,4.305890458146745e-05
B,lshalshy,4.305890458146745e-05
B,lshar,4.305890458146745e-05
B,lshckhy,4.305890458146745e-05
B,lshcthy,4.305890458146745e-05
B,lshd,4.305890458146745e-05
B,lshdaiin,4.305890458146745e-05
B,lshdar,4.305890458146745e-05
B,lshdy,8.61178091629349e-05
B,lshdyqo,4.305890458146745e-05
B,lshechy,4.305890458146745e-05
B,lsheckhedy,4.305890458146745e-05
B,lsheckhy,8.61178091629349e-05
B,lshed,0.00012917671374440234
B,lshedary,4.305890458146745e-05
B,lshedy,0.0018084739924216328
B,lshee,4.305890458146745e-05
B,lsheedain,4.305890458146745e-05
B,lsheedy,0.0002583534274888047
B,lshees,4.305890458146745e-05
B,lsheetal,4.305890458146745e-05
B,lsheey,0.0003444712366517396
B,lsheg,4.305890458146745e-05
B,lshekain,4.305890458146745e-05
B,lsheo,4.305890458146745e-05
B,lsheody,0.00012917671374440234
B,lsheok,4.305890458146745e-05
B,lsheol,8.61178091629349e-05
B,lshes,4.305890458146745e-05
B,lshety,8.61178091629349e-05
B,lshey,0.000775060282466414
B,lshl,4.305890458146745e-05
B,lsho,4.305890458146745e-05
B,lshodair,4.305890458146745e-05
B,lshor,4.305890458146745e-05
B,lshy,4.305890458146745e-05
B,lsoraiin,4.305890458146745e-05
B,lt,4.305890458146745e-05
B,ltaiin,4.305890458146745e-05
B,ltain,8.61178091629349e-05
B,ltal,0.00012917671374440234
B,ltalor,4.305890458146745e-05
B,ltam,4.305890458146745e-05
B,ltar,4.305890458146745e-05
B,ltary,8.61178091629349e-05
B,ltchdy,4.305890458146745e-05
B,ltchs,4.305890458146745e-05
B,lteam,4.305890458146745e-05
B,ltedy,0.00030141233207027214
B,lteeal,4.305890458146745e-05
B,lteedy,0.00021529452290733724
B,lteey,8.61178091629349e-05
B,lteody,4.305890458146745e-05
B,ltsholy,4.305890458146745e-05
B,lty,8.61178091629349e-05
B,lxor,4.305890458146745e-05
B,ly,0.0005167068549776093
B,m,0.0001722356183258698
B,n,4.305890458146745e-05
B,o,0.0013348260420254908
B,oaan,4.305890458146745e-05
B,oaiil,4.305890458146745e-05
B,oaiin,0.0004305890458146745
B,oaiir,8.61178091629349e-05
B,oain,0.0003444712366517396
B,oair,8.61178091629349e-05
B,oal,8.61178091629349e-05
B,oaldar,4.305890458146745e-05
B,oam,4.305890458146745e-05
