token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
oteocrease,1,0,1,0,0
oteod,2,0,1,0,1
oteodaiin,8,0,8,0,0
oteodain,1,1,0,0,0
oteodair,1,0,1,0,0
oteodal,5,0,5,0,0
oteodalgap,1,0,0,1,0
oteodar,7,1,5,0,1
oteodched,1,0,1,0,0
oteodchy,1,0,1,0,0
oteodl,1,0,1,0,0
oteodo,1,0,1,0,0
oteodshey,1,0,1,0,0
oteody,38,2,32,2,2
oteoeey,2,1,1,0,0
oteoefol,1,0,0,1,0
oteofy,1,0,0,0,1
oteoin,1,0,1,0,0
oteokeey,1,0,1,0,0
oteol,40,4,33,1,2
oteolain,1,0,1,0,0
oteolair,1,0,1,0,0
oteolar,1,0,0,0,1
oteoldy,2,0,2,0,0
oteolplant,1,0,0,1,0
oteoly,2,0,1,0,1
oteom,2,0,1,1,0
oteool,1,0,0,0,1
oteoos,1,0,1,0,0
oteor,12,1,11,0,0
oteorar,1,0,1,0,0
oteorom,1,0,0,1,0
oteory,1,0,1,0,0
oteos,28,2,24,2,0
oteosaiin,1,0,1,0,0
oteosal,1,0,0,0,1
oteosdal,1,0,1,0,0
oteoshalygapo,1,0,0,1,0
oteoshey,1,0,1,0,0
oteoteeody,1,0,1,0,0
oteoteotsho,1,0,1,0,0
oteotey,4,1,3,0,0
oteotor,1,1,0,0,0
oteoy,1,0,1,0,0
oteoysstarorasaly,1,0,0,0,1
otes,5,1,4,0,0
otesalod,1,0,1,0,0
oteshy,1,0,1,0,0
otey,57,1,54,1,1
oteydy,1,0,1,0,0
oteys,1,0,0,1,0
otgoldl,1,0,0,1,0
otiiin,1,0,1,0,0
otiir,1,0,1,0,0
otkchedy,1,0,1,0,0
otl,1,0,1,0,0
otlaiin,1,0,1,0,0
otlchdain,1,0,1,0,0
otleey,1,0,1,0,0
otlol,1,0,0,1,0
otly,1,0,1,0,0
oto,9,1,8,0,0
otoaiin,2,0,2,0,0
otoar,3,1,2,0,0
otochedy,2,1,0,0,1
otochor,1,1,0,0,0
otocs,1,0,1,0,0
otod,1,0,1,0,0
otodaiin,5,0,5,0,0
otodal,2,0,2,0,0
otodar,2,0,2,0,0
otodarod,1,0,0,0,1
otodarplantchodain,1,0,0,1,0
otodchy,1,1,0,0,0
otodeeeo,1,0,1,0,0
otodeeodor,1,0,0,0,1
otodol,1,0,0,0,1
otody,11,0,8,0,3
otoees,1,0,1,0,0
otoeeseor,1,0,1,0,0
otofoldkcho,1,0,1,0,0
otoiin,3,0,3,0,0
otoiis,1,1,0,0,0
otoikhy,1,0,0,0,1
otoin,1,1,0,0,0
otokaiman,1,0,0,0,1
otokal,1,0,1,0,0
otokchey,1,0,1,0,0
otokcho,1,0,1,0,0
otokeedar,1,0,1,0,0
otokeedy,1,0,1,0,0
otokeoar,1,0,1,0,0
otokol,1,0,0,0,1
otoky,3,0,0,0,3
otol,81,10,65,3,3
otolaiin,1,0,0,0,1
otolaiino,1,0,0,0,1
otolam,2,0,0,1,1
otolarol,1,0,0,0,1
otolchcthy,1,0,0,0,1
otolchd,1,0,0,0,1
otolches,1,0,1,0,0
otolchey,2,0,0,2,0
otoldos,1,1,0,0,0
otoldy,10,0,3,2,5
otoldyl,1,0,0,1,0
otoldyplantdshor,1,0,1,0,0
otolkshy,1,0,1,0,0
otolky,1,0,0,0,1
otoloaiinplant,1,0,0,1,0
otoloaram,1,0,0,0,1
otolodalplant,1,0,0,1,0
otolol,1,0,1,0,0
otololees,1,0,1,0,0
otolopaiin,1,0,1,0,0
otolor,2,0,0,0,2
otolosheey,1,0,1,0,0
otoloty,1,0,1,0,0
otolsar,1,0,0,0,1
otolsheeos,1,0,1,0,0
otoltopar,1,0,1,0,0
otoly,8,1,3,0,4
otolyfold,1,0,1,0,0
otolyplant,1,0,0,1,0
otom,1,0,1,0,0
otor,42,6,34,1,1
otoraiin,1,0,1,0,0
otorain,1,0,0,0,1
otoralchy,1,0,1,0,0
otoram,1,0,0,0,1
otorar,1,0,0,0,1
otorchety,1,0,0,0,1
otorchy,1,0,1,0,0
otoreees,1,0,1,0,0
otork,1,0,0,0,1
otorkeol,1,1,0,0,0
otorplantchy,1,0,0,0,1
otorsheey,1,0,1,0,0
otorsheod,1,0,0,1,0
otory,3,0,0,1,2
otorycrease,1,0,0,0,1
otos,4,0,4,0,0
otosaiin,1,0,0,0,1
otoseystarsary,1,0,0,0,1
otoshol,1,0,0,0,1
otosy,1,0,0,1,0
otota,1,0,1,0,0
ototar,1,1,0,0,0
otoy,3,1,1,1,0
otoydy,1,0,0,1,0
otseey,1,0,1,0,0
otsh,1,0,1,0,0
otshaiin,1,0,1,0,0
otshal,1,0,1,0,0
otshchor,1,0,1,0,0
otshdy,3,0,3,0,0
otshealkar,1,1,0,0,0
otshedy,12,0,10,2,0
otsheey,1,0,1,0,0
otsheo,1,0,1,0,0
otsheody,1,0,1,0,0
otshes,1,0,1,0,0
otshey,7,0,7,0,0
otsho,2,1,1,0,0
otshol,2,1,1,0,0
otshs,1,0,1,0,0
otshsaiin,1,0,1,0,0
otshshdy,1,0,0,0,1
otshy,4,1,3,0,0
oty,104,3,79,20,2
otychdy,1,0,1,0,0
otycheedy,1,0,1,0,0
otychey,1,0,0,1,0
otycoyl,1,0,1,0,0
otyd,1,0,1,0,0
otyda,1,0,0,0,1
otydal,1,0,1,0,0
otydary,1,0,0,0,1
otydm,1,0,0,0,1
otydy,2,0,1,0,1
otydyplant,1,0,0,1,0
otyholeotockey,1,0,1,0,0
otykchs,1,0,0,0,1
otykeey,1,0,1,0,0
otyky,1,0,1,0,0
otyl,1,0,1,0,0
otylal,1,0,0,0,1
otyly,1,0,0,0,1
otyplant,5,0,0,5,0
otyplantchy,1,0,1,0,0
otyplantdaiinplantotalplantdair,1,0,1,0,0
otyplantshoto,1,0,1,0,0
otys,1,0,0,0,1
otyshy,1,0,1,0,0
otytam,1,0,1,0,0
otytchol,1,0,1,0,0
otytchy,1,0,1,0,0
otyteeodain,1,0,1,0,0
oxar,1,0,1,0,0
oxor,1,0,1,0,0
oxy,1,0,0,1,0
oy,6,1,4,1,0
oyd,1,0,1,0,0
oydar,1,0,1,0,0
oydchy,1,0,0,0,1
oykchor,1,1,0,0,0
oykeedy,1,0,1,0,0
oykeey,1,1,0,0,0
oykshy,1,1,0,0,0
oys,1,0,0,1,0
oyshey,1,1,0,0,0
oyshy,1,1,0,0,0
oyteey,1,1,0,0,0
oyteiedar,1,0,1,0,0
oytor,1,1,0,0,0
oytoyd,1,0,0,1,0
oyty,1,0,1,0,0
p,3,0,0,0,3
padar,1,1,0,0,0
paichy,1,0,1,0,0
paiin,8,7,1,0,0
paiinody,1,1,0,0,0
paiir,2,1,1,0,0
pair,2,2,0,0,0
pairain,1,1,0,0,0
pairar,2,2,0,0,0
pairody,1,1,0,0,0
pal,2,1,1,0,0
palar,1,1,0,0,0
palchar,1,1,0,0,0
palchd,1,1,0,0,0
palkeedy,1,1,0,0,0
palshsar,1,1,0,0,0
par,5,3,2,0,0
paradam,1,0,0,1,0
parair,1,1,0,0,0
parar,1,0,1,0,0
parchdy,1,1,0,0,0
pardy,1,1,0,0,0
parody,1,1,0,0,0
paroiin,1,0,1,0,0
pchafdan,1,1,0,0,0
pchaiin,1,1,0,0,0
pchair,1,1,0,0,0
pchal,3,1,1,1,0
pchallarar,1,1,0,0,0
pchar,3,1,1,1,0
pcharalor,1,1,0,0,0
pcharasy,1,1,0,0,0
pchcfhdy,1,0,1,0,0
pchdaiin,3,3,0,0,0
pchdair,4,3,1,0,0
pchdairor,1,1,0,0,0
pchdal,1,0,1,0,0
pchdam,2,0,0,2,0
pchdar,5,3,2,0,0
pchdarody,1,1,0,0,0
pchdeedy,1,0,1,0,0
pchdlar,1,1,0,0,0
pchdoiin,1,1,0,0,0
pchdol,2,1,1,0,0
pchdplantoteey,1,0,1,0,0
pchdy,11,0,10,1,0
pcheam,1,1,0,0,0
pchear,1,1,0,0,0
pchearplant,1,0,0,1,0
pchecfhey,1,0,1,0,0
pched,1,1,0,0,0
pchedaiin,4,4,0,0,0
pchedain,2,1,1,0,0
pchedairs,1,1,0,0,0
pchedal,5,5,0,0,0
pchedar,11,9,2,0,0
pchedas,1,1,0,0,0
pchedchdy,1,1,0,0,0
pchedeey,1,1,0,0,0
pchedey,1,0,1,0,0
pchedy,34,12,21,1,0
pcheed,1,0,1,0,0
pcheedy,2,2,0,0,0
pcheeody,2,1,1,0,0
pcheety,1,0,1,0,0
pcheey,4,1,3,0,0
pcheo,3,2,1,0,0
pcheockhy,1,1,0,0,0
pcheocphy,1,1,0,0,0
pcheodaiin,1,1,0,0,0
pcheodain,1,1,0,0,0
pcheodal,1,1,0,0,0
pcheodar,3,2,1,0,0
pcheodchy,1,1,0,0,0
pcheody,6,3,3,0,0
pcheoepchy,1,1,0,0,0
pcheokeey,1,1,0,0,0
pcheol,11,7,4,0,0
pcheoldom,1,1,0,0,0
pcheolkal,1,1,0,0,0
pcheoly,1,0,1,0,0
pcheoor,1,1,0,0,0
pcheor,5,5,0,0,0
pcheos,2,1,1,0,0
pcheoy,1,1,0,0,0
pchesfchy,1,1,0,0,0
pchey,11,6,5,0,0
pcheyplantofchey,1,0,1,0,0
pcho,2,2,0,0,0
pchocthy,3,3,0,0,0
pchoctyplant,1,0,0,1,0
pchod,1,0,1,0,0
pchodaiin,5,3,1,1,0
pchodain,3,3,0,0,0
pchodair,1,1,0,0,0
pchodais,1,1,0,0,0
pchodalplant,1,0,0,1,0
pchodar,2,1,1,0,0
pchodol,2,1,1,0,0
pchody,5,2,3,0,0
pchoetal,1,1,0,0,0
pchof,1,1,0,0,0
pchofar,1,0,1,0,0
pchofychy,1,1,0,0,0
pchoiiin,1,0,1,0,0
pchol,8,5,3,0,0
pcholkal,1,0,1,0,0
pcholkchdy,1,1,0,0,0
pcholkeedy,1,1,0,0,0
pcholky,2,2,0,0,0
pcholor,1,1,0,0,0
pcholy,2,0,2,0,0
pchomplantotor,1,0,1,0,0
pchooiin,1,1,0,0,0
pchor,12,7,5,0,0
pchoraiin,1,1,0,0,0
pchoror,1,1,0,0,0
pchosos,1,1,0,0,0
pchotchy,1,1,0,0,0
pchraiin,1,1,0,0,0
pchsed,1,1,0,0,0
pchshy,1,1,0,0,0
pchsodar,1,1,0,0,0
pchtchdy,1,0,1,0,0
pchy,2,0,2,0,0
pchykar,1,0,1,0,0
pdaiin,3,3,0,0,0
pdair,1,1,0,0,0
pdal,2,2,0,0,0
pdalshor,1,1,0,0,0
pdar,2,2,0,0,0
pdfoldan,1,0,1,0,0
pdol,1,1,0,0,0
pdrairdy,1,1,0,0,0
pdsairy,1,1,0,0,0
pdsheody,1,1,0,0,0
pdychoiin,1,1,0,0,0
peshol,1,0,1,0,0
plant,6,0,0,6,0
plantdaiin,2,2,0,0,0
plantkolches,1,1,0,0,0
plantocthos,1,1,0,0,0
plantokaiin,1,1,0,0,0
plantoky,1,1,0,0,0
plantol,1,1,0,0,0
plantoteo,1,1,0,0,0
plantoteod,1,1,0,0,0
plantoty,1,1,0,0,0
plantqoky,1,1,0,0,0
plantsoiin,1,1,0,0,0
plantsor,1,1,0,0,0
planttchor,1,1,0,0,0
plantyka,1,1,0,0,0
plantykchotchy,1,1,0,0,0
plantykodar,1,1,0,0,0
plantykshy,1,1,0,0,0
plantyokeeol,1,1,0,0,0
plantyteched,1,1,0,0,0
plantytol,1,1,0,0,0
poaiin,1,1,0,0,0
poalosy,1,1,0,0,0
poalshsal,1,1,0,0,0
poaly,1,0,1,0,0
poar,2,2,0,0,0
poaral,1,1,0,0,0
pochaiin,1,1,0,0,0
pocharal,1,1,0,0,0
pochedy,2,2,0,0,0
pocheody,1,1,0,0,0
pochey,1,1,0,0,0
pochor,2,1,1,0,0
podaiin,5,4,1,0,0
podaiir,2,1,0,1,0
podair,2,1,1,0,0
podairol,1,1,0,0,0
podar,3,2,1,0,0
podaroar,1,1,0,0,0
podchey,1,1,0,0,0
podeesho,1,1,0,0,0
podkor,1,0,0,1,0
podshedy,1,1,0,0,0
pody,2,2,0,0,0
poedair,1,1,0,0,0
poeeaiin,1,1,0,0,0
poeear,1,1,0,0,0
poeeas,1,1,0,0,0
poeeo,1,1,0,0,0
poeokeey,1,1,0,0,0
pofochey,1,0,1,0,0
poiin,3,3,0,0,0
poiis,1,0,1,0,0
poir,1,1,0,0,0
pokain,1,1,0,0,0
pokar,1,1,0,0,0
pokeey,1,0,1,0,0
pol,23,19,4,0,0
polaiin,8,7,1,0,0
polairy,1,1,0,0,0
polal,2,2,0,0,0
polalchdy,1,1,0,0,0
polanar,1,1,0,0,0
polar,2,2,0,0,0
polarar,2,2,0,0,0
polchal,1,1,0,0,0
polchdy,2,2,0,0,0
polchechy,1,1,0,0,0
polched,2,1,1,0,0
polchedy,6,4,2,0,0
polcheolkain,1,1,0,0,0
polchey,2,2,0,0,0
polchls,1,1,0,0,0
polchs,1,1,0,0,0
polchy,1,1,0,0,0
poldaiin,1,1,0,0,0
poldaky,1,1,0,0,0
poldchody,1,1,0,0,0
poldshedy,1,1,0,0,0
poldy,2,0,1,1,0
poleedaran,1,1,0,0,0
poleeol,1,1,0,0,0
polkchy,1,1,0,0,0
polkeedal,1,1,0,0,0
polkeeey,1,0,1,0,0
polkeeo,1,1,0,0,0
polkeey,1,1,0,0,0
polkiin,1,1,0,0,0
polky,1,1,0,0,0
polor,2,2,0,0,0
polsaisy,1,1,0,0,0
polshdal,1,1,0,0,0
polshdy,1,1,0,0,0
polshol,1,1,0,0,0
polshor,1,1,0,0,0
polshy,3,2,1,0,0
polteshol,1,1,0,0,0
poly,2,1,1,0,0
polyshy,1,1,0,0,0
pom,1,1,0,0,0
pond,3,0,0,3,0
pondkolkedy,1,0,1,0,0
pondokeshey,1,1,0,0,0
pondqokey,1,1,0,0,0
pondykeechy,1,1,0,0,0
por,8,3,5,0,0
poraiiindy,1,1,0,0,0
poraiin,3,3,0,0,0
porain,2,2,0,0,0
porair,1,1,0,0,0
poral,1,1,0,0,0
porar,1,0,0,1,0
porarchy,1,1,0,0,0
porchey,1,1,0,0,0
porechol,1,1,0,0,0
porol,1,1,0,0,0
poror,1,1,0,0,0
pororaiin,1,1,0,0,0
porory,1,1,0,0,0
porshols,1,0,0,0,1
posairy,1,1,0,0,0
posalshy,1,1,0,0,0
posheor,1,1,0,0,0
posheos,1,1,0,0,0
poshody,1,1,0,0,0
poshol,1,1,0,0,0
possheody,1,1,0,0,0
potchokar,1,1,0,0,0
potol,1,0,1,0,0
potoy,1,1,0,0,0
psalar,1,1,0,0,0
pschedal,1,0,1,0,0
pshar,1,0,1,0,0
pshdaiin,1,1,0,0,0
pshdal,1,1,0,0,0
pshdar,2,2,0,0,0
pshdy,1,1,0,0,0
pshedaiin,1,0,1,0,0
pshedar,1,1,0,0,0
pshedy,3,1,2,0,0
psheedy,1,0,1,0,0
psheey,1,1,0,0,0
psheoas,1,1,0,0,0
psheodalo,1,1,0,0,0
psheodar,1,1,0,0,0
psheodshy,1,1,0,0,0
psheody,5,4,1,0,0
psheoepoain,1,0,1,0,0
psheoky,1,1,0,0,0
psheoldy,2,2,0,0,0
psheor,1,1,0,0,0
psheot,1,1,0,0,0
pshesy,1,1,0,0,0
pshoain,1,1,0,0,0
pshoair,1,1,0,0,0
pshod,1,0,1,0,0
pshodaiin,2,2,0,0,0
pshodalos,1,1,0,0,0
pshody,1,0,1,0,0
pshol,5,4,1,0,0
pshorol,1,1,0,0,0
pshy,1,1,0,0,0
pt,2,2,0,0,0
ptchotchey,1,0,1,0,0
py,1,0,1,0,0
pychal,1,1,0,0,0
pychdar,1,1,0,0,0
pychory,1,1,0,0,0
pydaeey,1,1,0,0,0
pydaiin,2,2,0,0,0
pydaly,1,0,1,0,0
pydchdom,1,1,0,0,0
pydeey,1,0,1,0,0
pykedy,1,1,0,0,0
pykeor,1,0,1,0,0
pykydal,1,1,0,0,0
pyoaly,1,1,0,0,0
pyplantotytam,1,0,0,1,0
pysaiinor,1,1,0,0,0
q,2,0,1,0,1
qaear,1,0,1,0,0
qaiin,2,0,2,0,0
qairal,1,0,0,1,0
qakar,1,0,1,0,0
qaloin,1,1,0,0,0
qchar,1,0,1,0,0
qchedy,1,1,0,0,0
qchodal,1,0,1,0,0
qchor,1,0,1,0,0
qckham,1,0,0,1,0
qckhear,1,0,1,0,0
qckhedy,2,1,1,0,0
qckheol,1,0,1,0,0
qckhhy,1,0,1,0,0
qckhsy,1,0,1,0,0
qckhy,2,0,2,0,0
qcphhedy,1,0,0,1,0
qcphhy,1,0,1,0,0
qcthdys,1,0,0,1,0
qctheed,1,0,1,0,0
qcthey,2,0,2,0,0
qcthhy,2,0,2,0,0
qcthy,2,0,2,0,0
qeaiin,1,1,0,0,0
qear,1,1,0,0,0
qedaiin,1,0,1,0,0
qedy,1,0,1,0,0
qeeal,1,0,1,0,0
qeear,1,0,1,0,0
qeedar,2,0,2,0,0
qeedeey,1,0,1,0,0
qeedy,2,0,1,1,0
qeeedy,2,0,2,0,0
qeeeear,1,0,1,0,0
qeeey,3,0,3,0,0
qeeor,1,0,1,0,0
qeeoy,1,0,1,0,0
qeey,3,0,3,0,0
qefplant,1,0,0,1,0
qekaiin,2,0,2,0,0
qekal,1,0,1,0,0
qekar,2,2,0,0,0
qekchdy,3,0,3,0,0
qekchy,1,0,1,0,0
qekedy,1,0,1,0,0
qekeeey,1,0,1,0,0
qekeey,2,0,2,0,0
qekeochor,1,1,0,0,0
qekeody,1,0,1,0,0
qekeoldy,1,0,1,0,0
qekeor,1,1,0,0,0
qekey,1,0,1,0,0
qekor,2,0,1,1,0
qeky,1,0,1,0,0
qekytedar,1,0,1,0,0
qeokehy,1,0,1,0,0
qeokeody,1,0,1,0,0
qeol,1,0,1,0,0
qeoodaiin,1,0,1,0,0
qeos,1,0,1,0,0
qepchedy,1,0,1,0,0
qepchey,1,0,1,0,0
qepoepy,1,0,1,0,0
qetaiin,1,0,1,0,0
qetain,1,0,1,0,0
qetal,2,0,2,0,0
qetam,1,0,0,1,0
qetchar,1,0,0,1,0
qetchdy,1,0,1,0,0
qetdain,1,0,1,0,0
qetedy,1,1,0,0,0
qety,2,0,2,0,0
qey,1,0,1,0,0
qeykeey,1,0,1,0,0
qfol,1,0,1,0,0
qkain,2,1,1,0,0
qkeeey,1,0,1,0,0
qkeeod,1,0,1,0,0
qkeeody,1,0,1,0,0
qkeey,1,0,1,0,0
qkeody,2,0,2,0,0
qkhey,1,0,1,0,0
qkhol,1,0,1,0,0
qkol,2,0,1,0,1
qkoldy,1,0,1,0,0
qkoplantshey,1,0,1,0,0
qkor,1,1,0,0,0
qkory,1,0,0,1,0
qkos,1,0,0,1,0
qkoy,1,0,1,0,0
qlky,1,0,0,1,0
qo,27,5,22,0,0
qoaiin,22,4,18,0,0
qoaiinplantokeody,1,0,1,0,0
qoaiir,1,0,1,0,0
qoaikhy,1,0,1,0,0
qoain,7,3,4,0,0
qoair,4,1,3,0,0
qoais,1,1,0,0,0
qoal,4,0,4,0,0
qoar,11,3,8,0,0
qocfhey,1,0,1,0,0
qochaiin,1,0,1,0,0
qochar,1,0,1,0,0
qochdaiin,1,0,1,0,0
qochecthm,1,0,1,0,0
qochedain,1,0,1,0,0
qochedy,2,0,2,0,0
qocheeol,1,0,1,0,0
qocheey,2,0,2,0,0
qocheky,1,1,0,0,0
qocheo,1,0,1,0,0
qocheol,1,1,0,0,0
qocheor,1,0,1,0,0
qocheoty,1,0,1,0,0
qochey,6,0,6,0,0
qocho,1,0,1,0,0
qochodaiin,1,1,0,0,0
qochoithy,1,0,1,0,0
qochol,2,1,1,0,0
qochy,2,0,2,0,0
qockhal,1,0,1,0,0
qockhdy,1,0,1,0,0
qockhed,1,0,1,0,0
qockhedy,4,1,3,0,0
qockheedy,1,0,1,0,0
qockheey,4,0,3,1,0
qockheol,3,0,3,0,0
qockheor,1,0,1,0,0
qockheos,1,0,1,0,0
qockhey,18,0,18,0,0
qockhhdy,1,0,1,0,0
qockhhy,1,0,1,0,0
qockho,1,0,1,0,0
qockhody,1,0,1,0,0
qockhol,7,2,5,0,0
qockhom,1,0,1,0,0
qockhor,1,0,1,0,0
qockhos,1,0,1,0,0
qockhoy,1,0,1,0,0
qockhy,18,1,17,0,0
qockhyplantykol,1,0,1,0,0
qocky,1,0,1,0,0
qockyplant,1,0,0,1,0
qocphdy,2,0,2,0,0
qocpheeckhy,1,0,1,0,0
qocphey,1,0,1,0,0
qocphody,1,1,0,0,0
qocphy,2,0,2,0,0
qocseedy,1,1,0,0,0
qoctaiin,1,0,1,0,0
qoctchey,1,1,0,0,0
qocthdy,1,0,1,0,0
qocthedy,3,0,3,0,0
qoctheody,1,0,1,0,0
qoctheol,1,0,1,0,0
qocthes,1,0,1,0,0
qocthey,5,1,4,0,0
qoctho,1,0,1,0,0
qocthody,1,0,1,0,0
qocthol,2,1,1,0,0
qoctholy,1,0,1,0,0
qocthor,1,0,1,0,0
qocthsy,1,0,1,0,0
qocthy,6,0,5,1,0
qocthyplant,1,0,0,1,0
qod,7,0,3,4,0
qoda,1,0,1,0,0
qodaiiin,2,0,2,0,0
qodaiikhy,1,0,1,0,0
qodaiin,41,2,38,1,0
qodaiinplanto,1,0,1,0,0
qodaim,1,0,1,0,0
qodain,11,0,11,0,0
qodair,3,0,3,0,0
qodal,7,0,7,0,0
qodam,3,0,3,0,0
qodan,1,0,1,0,0
qodar,11,2,8,1,0
qodary,1,0,1,0,0
qodched,1,0,1,0,0
qodchy,2,1,1,0,0
qodckhy,1,0,1,0,0
qodcthy,1,0,1,0,0
qodeedy,3,0,3,0,0
qodeey,2,0,2,0,0
qodolplant,1,0,0,1,0
qodom,1,0,1,0,0
qodor,2,0,2,0,0
qodos,1,0,1,0,0
qodplantarplantchcttplantaikhyplantorlchey,1,0,1,0,0
qody,17,3,11,3,0
qodykey,1,0,1,0,0
qoeair,1,0,1,0,0
qoear,3,0,2,1,0
qoedaiin,3,0,3,0,0
qoedeey,1,0,1,0,0
qoedy,4,1,3,0,0
qoeear,2,1,1,0,0
qoeechdy,1,0,1,0,0
qoeechy,1,0,1,0,0
qoeeckhy,1,0,1,0,0
qoeed,1,1,0,0,0
qoeeda,1,0,1,0,0
qoeedaiin,2,0,2,0,0
qoeedain,1,0,1,0,0
qoeedeody,1,0,1,0,0
qoeedy,20,3,17,0,0
qoeeean,1,1,0,0,0
qoeeedy,3,0,3,0,0
qoeeeety,1,0,1,0,0
qoeeeey,1,0,1,0,0
qoeeeo,1,1,0,0,0
qoeees,3,1,2,0,0
qoeeey,7,1,6,0,0
qoeekain,1,0,1,0,0
qoeekeedy,1,0,1,0,0
qoeeo,2,0,2,0,0
qoeeody,3,1,2,0,0
qoeeokaiin,1,0,1,0,0
qoeeol,2,0,2,0,0
qoeeor,3,0,3,0,0
qoees,1,0,1,0,0
qoeey,15,0,15,0,0
qoek,1,0,1,0,0
qoekaiin,1,0,1,0,0
qoekaly,1,0,1,0,0
qoekar,1,1,0,0,0
qoekchar,1,0,1,0,0
qoekchy,1,0,1,0,0
qoekedy,2,0,2,0,0
qoekeey,1,0,1,0,0
qoekeeykeody,1,0,1,0,0
qoekeeyplantsoeeol,1,0,1,0,0
qoekeol,1,0,1,0,0
qoekeor,1,0,1,0,0
qoekol,2,0,2,0,0
qoekshg,1,0,1,0,0
qoeky,1,0,1,0,0
qoeol,4,0,4,0,0
qoeoldiagramoqokeol,1,0,1,0,0
qoeor,2,0,2,0,0
qoepchy,1,0,1,0,0
qoepsheody,1,0,1,0,0
qoesedy,1,0,1,0,0
qoetal,1,0,0,1,0
qoetamplant,1,0,0,1,0
qoetar,1,0,1,0,0
qoete,1,0,1,0,0
qoeteey,1,0,1,0,0
qof,1,0,0,1,0
qofaiin,1,0,1,0,0
qofain,1,0,1,0,0
qofair,2,0,2,0,0
qofchal,1,0,0,1,0
qofchdaiin,1,0,1,0,0
qofchdal,1,0,1,0,0
qofchdar,1,0,1,0,0
qofchdy,3,0,3,0,0
qofchedy,8,0,8,0,0
qofcheepy,1,0,1,0,0
qofcheol,3,1,2,0,0
qofchey,1,0,1,0,0
qofcho,1,0,1,0,0
qofchol,1,0,1,0,0
qofcholplant,1,0,0,1,0
qofchor,1,0,1,0,0
qofchy,2,1,1,0,0
qofockhdy,1,0,1,0,0
qofod,1,0,1,0,0
qofoiin,1,0,1,0,0
qofol,2,0,2,0,0
qoforom,1,0,1,0,0
qofshdy,1,0,1,0,0
qofsheeey,1,0,1,0,0
qofshey,1,0,1,0,0
qofshy,1,0,1,0,0
qofydaiin,1,0,1,0,0
qoiheey,1,0,1,0,0
qoiiin,4,0,4,0,0
qoiin,3,0,3,0,0
qoikeey,1,0,1,0,0
qoin,1,0,1,0,0
qoirain,1,0,0,1,0
qoisol,1,0,1,0,0
qok,9,4,5,0,0
qokadyfigure,1,0,0,1,0
qokaekeeey,1,0,1,0,0
qokaiii,1,0,1,0,0
qokaiiin,1,0,1,0,0
qokaiin,257,25,221,11,0
qokaiinfigure,1,0,0,1,0
qokaiinos,1,0,1,0,0
qokaiinplant,1,0,0,1,0
qokaiir,3,0,3,0,0
qokail,1,0,1,0,0
qokaim,2,0,0,2,0
qokain,271,19,243,9,0
qokainfigureor,1,0,1,0,0
qokainplant,1,0,0,1,0
qokair,17,1,16,0,0
qokairolchdy,1,0,1,0,0
qokairor,3,0,3,0,0
qokaiy,1,0,1,0,0
qokal,182,11,161,8,2
qokalaiin,1,0,1,0,0
qokalam,1,0,1,0,0
qokalar,1,0,1,0,0
qokalchal,1,0,1,0,0
qokalchar,1,0,1,0,0
qokalchdy,2,1,1,0,0
qokalcheol,1,0,1,0,0
qokalchey,1,0,1,0,0
qokaldar,1,0,1,0,0
qokaldy,8,0,6,2,0
qokalfigure,3,0,0,3,0
qokalfigurecthol,1,0,1,0,0
qokalfiguresshey,1,0,1,0,0
qokalol,1,0,1,0,0
qokalom,1,0,0,1,0
qokalor,2,0,2,0,0
qokaloro,1,0,0,1,0
qokalos,1,0,1,0,0
qokalsh,1,0,1,0,0
qokalshedy,1,0,1,0,0
qokaly,15,0,12,3,0
qokalyfigureqokar,1,0,1,0,0
qokalyfiguresolkaiin,1,0,1,0,0
qokalyfiguresor,1,0,1,0,0
qokam,22,0,4,18,0
qokamdy,1,0,1,0,0
qokamfigure,1,0,0,1,0
qokamplant,2,0,0,2,0
qokan,8,0,7,1,0
qokaoy,1,0,0,1,0
qokar,149,7,138,4,0
qokaram,2,0,0,2,0
qokarary,1,0,0,1,0
qokarplantokees,1,0,1,0,0
qokary,1,0,0,1,0
qokas,3,0,3,0,0
qokay,1,0,1,0,0
qokch,1,0,1,0,0
qokchaiin,2,1,1,0,0
qokchain,1,0,1,0,0
qokchal,1,1,0,0,0
qokchar,1,0,1,0,0
qokchd,5,0,5,0,0
qokchdain,1,0,1,0,0
qokchdar,1,0,0,1,0
qokchdplantoky,1,0,1,0,0
qokchdy,56,3,51,2,0
qokchdyl,1,0,0,1,0
qokche,1,1,0,0,0
qokched,1,0,1,0,0
qokchedy,39,3,34,2,0
qokcheedy,2,0,2,0,0
qokcheey,2,0,2,0,0
qokcheo,3,2,1,0,0
qokcheodaiin,1,0,0,1,0
qokcheody,3,1,2,0,0
qokcheol,1,0,1,0,0
qokcheor,2,0,2,0,0
qokchey,30,4,26,0,0
qokchkeey,1,0,1,0,0
qokcho,10,4,6,0,0
qokchocthor,1,0,1,0,0
qokchod,2,0,2,0,0
qokchodal,1,0,1,0,0
qokchodplantotcho,1,0,1,0,0
qokchodplantsplantaiinplantchokeyplant,1,0,0,1,0
qokchody,2,0,2,0,0
qokchol,18,2,16,0,0
qokchon,1,1,0,0,0
qokchor,11,6,5,0,0
